id,income,slik_ojk,total_debt,total_credit,total_monthly_debt,loan_amount,property_value,loan_purpose,employment_status,job_tenure,home_ownership,marital_status,late_payment_risk
279,3.3,2,231000000,3142857,1320000,297000000,330000000,Modal Kerja/Usaha,harian,6,tinggal bersama ortu,menikah,tinggi
350,9.5,4,332500000,9047619,3800000,665000000,950000000,Modal Kerja/Usaha,permanent,42,milik sendiri,menikah,rendah
175,3.8,1,323000000,3619048,1520000,342000000,380000000,KPR,harian,18,tinggal bersama ortu,menikah,tinggi
779,12.8,2,640000000,12190476,5120000,768000000,1280000000,KPR,kontrak,72,sewa/kontrak,menikah,sedang
562,10.2,3,510000000,9714286,4080000,612000000,1020000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
331,17.5,4,612500000,16666667,7000000,1225000000,1750000000,Kredit Kendaraan,permanent,84,milik sendiri,menikah,rendah
7,8.9,4,311500000,8476190,3560000,623000000,890000000,Kredit Kendaraan,permanent,30,milik sendiri,menikah,rendah
20,19.8,5,693000000,18857143,7920000,1386000000,1980000000,KPR,permanent,90,milik sendiri,menikah,rendah
776,16.9,3,760500000,16095238,6760000,1014000000,1690000000,KPR,kontrak,90,sewa/kontrak,menikah,sedang
113,7.5,2,525000000,7142857,3000000,675000000,750000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
718,9.5,4,332500000,9047619,3800000,665000000,950000000,Kredit Kendaraan,permanent,42,milik sendiri,menikah,rendah
141,6.4,2,448000000,6095238,2560000,576000000,640000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
862,28.7,1,2009000000,27333333,11480000,2583000000,2870000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
775,9.2,3,460000000,8761905,3680000,552000000,920000000,Modal Kerja/Usaha,kontrak,48,sewa/kontrak,menikah,sedang
174,5.9,1,501500000,5619048,2360000,531000000,590000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
505,9.2,4,322000000,8761905,3680000,644000000,920000000,Modal Kerja/Usaha,permanent,30,milik sendiri,menikah,rendah
32,16.4,5,574000000,15619048,6560000,1148000000,1640000000,KPR,permanent,78,milik sendiri,menikah,rendah
774,10.1,2,505000000,9619048,4040000,606000000,1010000000,Kredit Kendaraan,kontrak,54,sewa/kontrak,lajang,sedang
527,8.8,4,308000000,8380952,3520000,616000000,880000000,Modal Kerja/Usaha,permanent,30,milik sendiri,menikah,rendah
565,15.6,3,702000000,14857143,6240000,936000000,1560000000,Modal Kerja/Usaha,kontrak,72,sewa/kontrak,menikah,sedang
43,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
587,16.0,2,800000000,15238095,6400000,960000000,1600000000,KPR,kontrak,84,sewa/kontrak,menikah,sedang
526,9.4,5,329000000,8952381,3760000,658000000,940000000,KPR,permanent,36,milik sendiri,menikah,rendah
40,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,102,milik sendiri,menikah,rendah
534,12.3,4,430500000,11714286,4920000,861000000,1230000000,KPR,permanent,60,milik sendiri,menikah,rendah
336,11.3,5,395500000,10761905,4520000,791000000,1130000000,Modal Kerja/Usaha,permanent,54,milik sendiri,menikah,rendah
731,8.8,4,308000000,8380952,3520000,616000000,880000000,Modal Kerja/Usaha,permanent,36,milik sendiri,menikah,rendah
590,12.2,3,610000000,11619048,4880000,732000000,1220000000,KPR,kontrak,66,sewa/kontrak,menikah,sedang
820,7.7,1,539000000,7333333,3080000,693000000,770000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
99,6.5,2,455000000,6190476,2600000,585000000,650000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
773,11.1,3,555000000,10571429,4440000,666000000,1110000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
272,2.6,2,182000000,2476190,1040000,234000000,260000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
498,27.2,1,1904000000,25904762,10880000,2448000000,2720000000,KPR,harian,24,tinggal bersama ortu,lajang,tinggi
402,2.6,1,182000000,2476190,1040000,234000000,260000000,KPR,harian,12,tinggal bersama ortu,menikah,tinggi
996,95.5,1,6685000000,90952381,38200000,8595000000,9550000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
294,4.8,2,336000000,4571429,1920000,432000000,480000000,Modal Kerja/Usaha,harian,6,tinggal bersama ortu,lajang,tinggi
714,13.0,4,455000000,12380952,5200000,910000000,1300000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
508,17.2,5,602000000,16380952,6880000,1204000000,1720000000,KPR,permanent,84,milik sendiri,menikah,rendah
161,4.6,1,391000000,4380952,1840000,414000000,460000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,menikah,tinggi
710,7.6,5,266000000,7238095,3040000,532000000,760000000,Kredit Kendaraan,permanent,18,milik sendiri,menikah,rendah
528,8.3,5,290500000,7904762,3320000,581000000,830000000,Kredit Kendaraan,permanent,24,milik sendiri,menikah,rendah
137,7.3,2,511000000,6952381,2920000,657000000,730000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
139,6.9,2,483000000,6571429,2760000,621000000,690000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
732,8.2,5,287000000,7809524,3280000,574000000,820000000,Kredit Kendaraan,permanent,30,milik sendiri,menikah,rendah
959,77.0,1,5390000000,73333333,30800000,6930000000,7700000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
757,12.2,3,610000000,11619048,4880000,732000000,1220000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
982,88.5,1,6195000000,84285714,35400000,7965000000,8850000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
484,23.0,1,1610000000,21904762,9200000,2070000000,2300000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
156,4.8,1,408000000,4571429,1920000,432000000,480000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,lajang,tinggi
749,12.9,4,451500000,12285714,5160000,903000000,1290000000,KPR,permanent,72,milik sendiri,menikah,rendah
290,4.4,2,308000000,4190476,1760000,396000000,440000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
301,11.4,5,399000000,10857143,4560000,798000000,1140000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
53,6.9,2,483000000,6571429,2760000,621000000,690000000,KPR,kontrak,30,sewa/kontrak,menikah,sedang
862,28.7,1,2009000000,27333333,11480000,2583000000,2870000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
651,21.5,1,1505000000,20476190,8600000,1935000000,2150000000,Kredit Kendaraan,harian,36,tinggal bersama ortu,menikah,tinggi
205,2.3,1,195500000,2190476,920000,207000000,230000000,KPR,harian,24,tinggal bersama ortu,menikah,tinggi
655,23.5,1,1645000000,22380952,9400000,2115000000,2350000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
716,11.0,4,385000000,10476190,4400000,770000000,1100000000,KPR,permanent,54,milik sendiri,menikah,rendah
513,10.6,4,371000000,10095238,4240000,742000000,1060000000,KPR,permanent,48,milik sendiri,menikah,rendah
64,8.7,3,609000000,8285714,3480000,783000000,870000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
176,6.5,1,552500000,6190476,2600000,585000000,650000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,lajang,tinggi
714,13.0,4,455000000,12380952,5200000,910000000,1300000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
503,10.5,4,367500000,10000000,4200000,735000000,1050000000,KPR,permanent,42,milik sendiri,menikah,rendah
670,31.0,1,2170000000,29523810,12400000,2790000000,3100000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,lajang,tinggi
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
582,12.8,2,640000000,12190476,5120000,768000000,1280000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
303,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
41,18.6,4,651000000,17714286,7440000,1302000000,1860000000,Kredit Kendaraan,permanent,90,milik sendiri,menikah,rendah
234,9.3,1,790500000,8857143,3720000,837000000,930000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
857,26.2,1,1834000000,24952381,10480000,2358000000,2620000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
827,11.2,1,784000000,10666667,4480000,1008000000,1120000000,Kredit Kendaraan,harian,48,tinggal bersama ortu,menikah,tinggi
174,5.9,1,501500000,5619048,2360000,531000000,590000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
500,13.6,5,476000000,12952381,5440000,952000000,1360000000,KPR,permanent,60,milik sendiri,menikah,rendah
155,5.5,1,467500000,5238095,2200000,495000000,550000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,menikah,tinggi
531,16.0,5,560000000,15238095,6400000,1120000000,1600000000,KPR,permanent,78,milik sendiri,menikah,rendah
592,10.1,3,505000000,9619048,4040000,606000000,1010000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
749,12.9,4,451500000,12285714,5160000,903000000,1290000000,KPR,permanent,72,milik sendiri,menikah,rendah
341,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,102,milik sendiri,menikah,rendah
54,8.1,3,567000000,7714286,3240000,729000000,810000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
624,8.0,1,560000000,7619048,3200000,720000000,800000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
526,9.4,5,329000000,8952381,3760000,658000000,940000000,KPR,permanent,36,milik sendiri,menikah,rendah
793,13.9,2,695000000,13238095,5560000,834000000,1390000000,Modal Kerja/Usaha,kontrak,84,sewa/kontrak,menikah,sedang
109,6.9,2,483000000,6571429,2760000,621000000,690000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
34,13.6,5,476000000,12952381,5440000,952000000,1360000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
646,19.0,1,1330000000,18095238,7600000,1710000000,1900000000,Modal Kerja/Usaha,harian,30,tinggal bersama ortu,lajang,tinggi
624,8.0,1,560000000,7619048,3200000,720000000,800000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
513,10.6,4,371000000,10095238,4240000,742000000,1060000000,KPR,permanent,48,milik sendiri,menikah,rendah
40,21.2,5,742000000,20190476,8480000,1484000000,2120000000,KPR,permanent,102,milik sendiri,menikah,rendah
296,5.0,2,350000000,4761905,2000000,450000000,500000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,lajang,tinggi
234,9.3,1,790500000,8857143,3720000,837000000,930000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
119,7.3,2,511000000,6952381,2920000,657000000,730000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
131,7.6,2,532000000,7238095,3040000,684000000,760000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
12,14.7,5,514500000,14000000,5880000,1029000000,1470000000,KPR,permanent,66,milik sendiri,menikah,rendah
395,14.3,2,715000000,13619048,5720000,858000000,1430000000,Kredit Kendaraan,kontrak,84,sewa/kontrak,lajang,sedang
100,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
716,11.0,4,385000000,10476190,4400000,770000000,1100000000,KPR,permanent,54,milik sendiri,menikah,rendah
71,7.7,2,539000000,7333333,3080000,693000000,770000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
903,49.2,1,3444000000,46857143,19680000,4428000000,4920000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
62,9.4,3,658000000,8952381,3760000,846000000,940000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
773,11.1,3,555000000,10571429,4440000,666000000,1110000000,KPR,kontrak,60,sewa/kontrak,menikah,sedang
348,11.0,4,385000000,10476190,4400000,770000000,1100000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
339,9.2,4,322000000,8761905,3680000,644000000,920000000,Modal Kerja/Usaha,permanent,36,milik sendiri,menikah,rendah
291,4.5,2,315000000,4285714,1800000,405000000,450000000,Modal Kerja/Usaha,harian,6,tinggal bersama ortu,menikah,tinggi
721,7.8,5,273000000,7428571,3120000,546000000,780000000,Kredit Kendaraan,permanent,24,milik sendiri,menikah,rendah
647,19.5,1,1365000000,18571429,7800000,1755000000,1950000000,KPR,harian,36,tinggal bersama ortu,menikah,tinggi
987,91.0,1,6370000000,86666667,36400000,8190000000,9100000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
269,2.3,2,161000000,2190476,920000,207000000,230000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
300,12.5,4,437500000,11904762,5000000,875000000,1250000000,KPR,permanent,60,milik sendiri,menikah,rendah
790,18.3,3,823500000,17428571,7320000,1098000000,1830000000,Modal Kerja/Usaha,kontrak,102,sewa/kontrak,menikah,sedang
386,8.2,3,410000000,7809524,3280000,492000000,820000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
189,3.1,1,263500000,2952381,1240000,279000000,310000000,Modal Kerja/Usaha,harian,24,tinggal bersama ortu,menikah,tinggi
26,11.0,5,385000000,10476190,4400000,770000000,1100000000,Modal Kerja/Usaha,permanent,48,milik sendiri,menikah,rendah
1,15.0,4,525000000,14285714,6000000,1050000000,1500000000,Kredit Kendaraan,permanent,66,milik sendiri,menikah,rendah
379,8.0,3,400000000,7619048,3200000,480000000,800000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
398,10.8,3,540000000,10285714,4320000,648000000,1080000000,Kredit Kendaraan,kontrak,66,sewa/kontrak,lajang,sedang
708,8.7,5,304500000,8285714,3480000,609000000,870000000,KPR,permanent,30,milik sendiri,menikah,rendah
529,20.0,5,700000000,19047619,8000000,1400000000,2000000000,KPR,permanent,96,milik sendiri,menikah,rendah
521,13.7,4,479500000,13047619,5480000,959000000,1370000000,Modal Kerja/Usaha,permanent,66,milik sendiri,menikah,rendah
331,17.5,4,612500000,16666667,7000000,1225000000,1750000000,Kredit Kendaraan,permanent,84,milik sendiri,menikah,rendah
355,9.1,2,455000000,8666667,3640000,546000000,910000000,KPR,kontrak,36,sewa/kontrak,menikah,sedang
554,10.6,2,530000000,10095238,4240000,636000000,1060000000,KPR,kontrak,42,sewa/kontrak,menikah,sedang
815,4.2,2,294000000,4000000,1680000,378000000,420000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
849,22.2,1,1554000000,21142857,8880000,1998000000,2220000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
736,14.7,4,514500000,14000000,5880000,1029000000,1470000000,Modal Kerja/Usaha,permanent,78,milik sendiri,menikah,rendah
592,10.1,3,505000000,9619048,4040000,606000000,1010000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
709,8.1,4,283500000,7714286,3240000,567000000,810000000,Modal Kerja/Usaha,permanent,24,milik sendiri,menikah,rendah
903,49.2,1,3444000000,46857143,19680000,4428000000,4920000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
733,20.1,5,703500000,19142857,8040000,1407000000,2010000000,KPR,permanent,102,milik sendiri,menikah,rendah
594,16.5,2,825000000,15714286,6600000,990000000,1650000000,Kredit Kendaraan,kontrak,90,sewa/kontrak,lajang,sedang
751,11.1,4,388500000,10571429,4440000,777000000,1110000000,Kredit Kendaraan,permanent,60,milik sendiri,menikah,rendah
949,72.0,1,5040000000,68571429,28800000,6480000000,7200000000,KPR,harian,48,tinggal bersama ortu,menikah,tinggi
793,13.9,2,695000000,13238095,5560000,834000000,1390000000,Modal Kerja/Usaha,kontrak,84,sewa/kontrak,menikah,sedang
372,7.6,3,380000000,7238095,3040000,456000000,760000000,Modal Kerja/Usaha,kontrak,30,sewa/kontrak,menikah,sedang
314,10.0,5,350000000,9523810,4000000,700000000,1000000000,Modal Kerja/Usaha,permanent,42,milik sendiri,menikah,rendah
53,6.9,2,483000000,6571429,2760000,621000000,690000000,KPR,kontrak,30,sewa/kontrak,menikah,sedang
246,9.9,1,841500000,9428571,3960000,891000000,990000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
77,7.8,2,546000000,7428571,3120000,702000000,780000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
89,7.3,2,511000000,6952381,2920000,657000000,730000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
747,15.4,4,539000000,14666667,6160000,1078000000,1540000000,Modal Kerja/Usaha,permanent,84,milik sendiri,menikah,rendah
804,4.2,1,294000000,4000000,1680000,378000000,420000000,Modal Kerja/Usaha,harian,36,tinggal bersama ortu,menikah,tinggi
145,6.8,2,476000000,6476190,2720000,612000000,680000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
386,8.2,3,410000000,7809524,3280000,492000000,820000000,Kredit Kendaraan,kontrak,42,sewa/kontrak,lajang,sedang
375,11.5,3,575000000,10952381,4600000,690000000,1150000000,Modal Kerja/Usaha,kontrak,60,sewa/kontrak,menikah,sedang
785,14.6,3,730000000,13904762,5840000,876000000,1460000000,KPR,kontrak,84,sewa/kontrak,menikah,sedang
70,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
337,10.5,4,367500000,10000000,4200000,735000000,1050000000,Kredit Kendaraan,permanent,48,milik sendiri,menikah,rendah
981,88.0,1,6160000000,83809524,35200000,7920000000,8800000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
438,9.2,1,644000000,8761905,3680000,828000000,920000000,KPR,harian,24,tinggal bersama ortu,lajang,tinggi
130,8.3,3,581000000,7904762,3320000,747000000,830000000,Modal Kerja/Usaha,kontrak,54,sewa/kontrak,menikah,sedang
303,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
778,14.0,3,700000000,13333333,5600000,840000000,1400000000,Modal Kerja/Usaha,kontrak,78,sewa/kontrak,menikah,sedang
338,9.8,5,343000000,9333333,3920000,686000000,980000000,KPR,permanent,42,milik sendiri,menikah,rendah
37,10.6,4,371000000,10095238,4240000,742000000,1060000000,Kredit Kendaraan,permanent,48,milik sendiri,menikah,rendah
275,2.9,2,203000000,2761905,1160000,261000000,290000000,Kredit Kendaraan,harian,12,tinggal bersama ortu,menikah,tinggi
743,8.7,5,304500000,8285714,3480000,609000000,870000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
527,8.8,4,308000000,8380952,3520000,616000000,880000000,Modal Kerja/Usaha,permanent,30,milik sendiri,menikah,rendah
840,17.7,1,1239000000,16857143,7080000,1593000000,1770000000,Modal Kerja/Usaha,harian,42,tinggal bersama ortu,lajang,tinggi
957,76.0,1,5320000000,72380952,30400000,6840000000,7600000000,Modal Kerja/Usaha,harian,48,tinggal bersama ortu,menikah,tinggi
320,16.4,4,574000000,15619048,6560000,1148000000,1640000000,Kredit Kendaraan,permanent,78,milik sendiri,menikah,rendah
962,78.5,1,5495000000,74761905,31400000,7065000000,7850000000,Kredit Kendaraan,harian,42,tinggal bersama ortu,lajang,tinggi
139,6.9,2,483000000,6571429,2760000,621000000,690000000,Modal Kerja/Usaha,kontrak,42,sewa/kontrak,menikah,sedang
368,11.0,3,550000000,10476190,4400000,660000000,1100000000,Kredit Kendaraan,kontrak,54,sewa/kontrak,lajang,sedang
707,9.3,4,325500000,8857143,3720000,651000000,930000000,Kredit Kendaraan,permanent,36,milik sendiri,menikah,rendah
71,7.7,2,539000000,7333333,3080000,693000000,770000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
380,14.6,3,657000000,13904762,5840000,876000000,1460000000,Kredit Kendaraan,kontrak,78,sewa/kontrak,lajang,sedang
660,26.0,1,1820000000,24761905,10400000,2340000000,2600000000,Kredit Kendaraan,harian,30,tinggal bersama ortu,lajang,tinggi
448,12.2,1,854000000,11619048,4880000,1098000000,1220000000,Kredit Kendaraan,harian,24,tinggal bersama ortu,lajang,tinggi
111,6.4,2,448000000,6095238,2560000,576000000,640000000,Kredit Kendaraan,kontrak,36,sewa/kontrak,lajang,sedang
47,10.8,4,378000000,10285714,4320000,756000000,1080000000,Kredit Kendaraan,permanent,54,milik sendiri,menikah,rendah
77,7.8,2,546000000,7428571,3120000,702000000,780000000,KPR,kontrak,48,sewa/kontrak,menikah,sedang
537,9.9,5,346500000,9428571,3960000,693000000,990000000,KPR,permanent,42,milik sendiri,menikah,rendah
946,70.5,1,4935000000,67142857,28200000,6345000000,7050000000,KPR,harian,42,tinggal bersama ortu,lajang,tinggi
